generation,i,fitness,hash,mom_hash,dad_hash,values
0,72,0.00036996615352456015,4433027301227004209,0,0,3  6  4  0  7  2  8  9  5  1
0,73,0.00036977439410235217,1193289854237261405,0,0,0  7  3  1  4  2  9  6  5  8
0,74,0.00036617778680745467,-8538159225115969904,0,0,4  0  7  8  5  2  6  3  1  9
0,75,0.0003661574025008237,5651670658622557043,0,0,9  7  4  8  1  6  5  0  2  3
0,76,0.00036598459168308146,3717385223863586235,0,0,3  7  6  1  4  2  8  9  0  5
0,77,0.00036524999926704216,9148668567811452047,0,0,4  8  0  1  2  7  9  6  5  3
0,78,0.0003648707502766403,4241454638438136712,0,0,1  6  5  8  0  9  7  3  2  4
0,79,0.0003646410567132432,-2073931589099866714,0,0,4  7  3  5  8  2  6  1  0  9
0,80,0.0003640350253035434,3887544119665221249,0,0,5  9  6  1  0  2  7  8  3  4
0,81,0.00036399348988184685,7719224785451088604,0,0,9  1  8  3  4  2  7  5  0  6
0,82,0.00036368182090050505,3078593058936503589,0,0,4  1  5  2  9  8  7  0  6  3
0,83,0.00036287418079111803,-8047043111834314470,0,0,7  2  9  1  8  3  5  4  0  6
0,84,0.0003619472961162168,-4980122056682990929,0,0,9  6  7  2  4  3  0  8  1  5
0,85,0.0003619316000085579,7342426872346595748,0,0,0  3  8  7  5  9  6  4  1  2
0,86,0.00036177340875293224,6411444395258120502,0,0,5  0  3  7  9  2  6  8  4  1
0,87,0.0003604584929640157,-156312918659218486,0,0,1  6  5  8  4  2  3  7  9  0
0,88,0.0003592428313080072,-6200348545267107286,0,0,9  1  7  0  2  4  3  6  5  8
0,89,0.0003591011128314359,-6714969264168498163,0,0,5  7  6  3  0  2  8  9  4  1
0,90,0.00035860159915102177,2495898283941101021,0,0,0  3  5  4  9  7  1  2  6  8
0,91,0.00035829718823600696,2539467426146271016,0,0,6  5  0  7  1  9  8  2  4  3
0,92,0.00035770281551874807,8154449549155440344,0,0,0  7  9  5  8  1  2  6  4  3
0,93,0.0003573966677509956,4545475110736365374,0,0,8  6  4  2  0  5  3  1  7  9
0,94,0.00035722773481712246,1548175960109677125,0,0,1  3  5  2  4  0  7  9  6  8
0,95,0.00035558587967823017,4233239488468642938,0,0,8  4  1  5  2  9  6  0  7  3
0,96,0.00035523677921598767,-3480850263652065161,0,0,3  5  7  0  1  4  9  6  8  2
0,97,0.00035501259373110343,5638849176803349563,0,0,7  1  6  5  3  8  2  4  0  9
0,98,0.0003549624611329588,77800601606720289,0,0,1  5  9  3  0  7  2  4  8  6
0,99,0.0003546561421209575,2567495429149819088,0,0,7  2  3  0  6  1  4  5  9  8
0,100,0.0003545899327384194,-3558683320799638325,0,0,3  9  5  6  1  2  8  0  7  4
0,101,0.0003527979556247311,8713234039746556437,0,0,0  6  3  2  7  9  1  8  5  4
0,102,0.0003527204163601286,-3822492298890987573,0,0,2  4  6  5  8  1  9  0  3  7
0,103,0.0003511971178647738,136205176972910967,0,0,8  1  4  9  2  0  6  7  5  3
0,104,0.00034906986633500024,5710172343558959437,0,0,1  5  6  9  4  3  2  7  0  8
0,105,0.000347864094445393,-5931126387173675506,0,0,7  3  0  9  5  2  4  6  8  1
0,106,0.0003472423156059155,1774801968421824608,0,0,7  9  5  8  1  2  3  0  4  6
0,107,0.0003471705479080459,-2537762924073831026,0,0,2  7  1  6  8  5  9  3  4  0
0,108,0.0003468143108093373,2011698877510643923,0,0,7  1  5  2  4  3  0  6  8  9
0,109,0.00034422118133519146,748536642825240965,0,0,4  9  8  5  1  3  0  6  7  2
0,110,0.0003436906671306892,-5682001617843448472,0,0,5  1  7  0  6  8  2  4  3  9
0,111,0.0003434368145574241,-4563255007418658248,0,0,2  1  6  3  5  9  7  0  8  4
0,112,0.00034336243625071247,-5073251674150845909,0,0,3  8  5  0  9  4  1  6  7  2
0,113,0.0003430745097532242,560103785827857743,0,0,8  0  3  2  4  7  5  9  1  6
0,114,0.00034124404021403256,-829550615405755915,0,0,3  2  7  0  8  4  6  5  9  1
0,115,0.00034045452652542153,-7231352362333484636,0,0,8  0  9  6  7  2  5  1  3  4
0,116,0.0003401443270161045,-2169750460153314182,0,0,7  0  8  4  6  5  3  1  9  2
0,117,0.00033989803635053634,-3665754673517459297,0,0,5  4  8  9  2  7  3  1  6  0
0,118,0.0003385884056238464,5031721828145655110,0,0,2  3  4  5  0  8  6  9  7  1
0,119,0.0003383141195948901,7036230239143579360,0,0,6  4  9  1  0  7  3  5  2  8
0,120,0.0003371992162149247,6025125615216002371,0,0,0  6  5  1  7  2  9  8  4  3
0,121,0.00033591851495107586,447809826710271954,0,0,8  6  7  9  4  1  2  5  3  0
0,122,0.00033545757439455145,-7682468358593197450,0,0,9  5  6  7  3  4  0  8  2  1
0,123,0.0003353075614030317,-7275422657146629479,0,0,7  1  8  2  0  5  4  9  6  3
0,124,0.00033302741004106724,5207706582489281056,0,0,5  9  2  6  1  7  0  3  4  8
0,125,0.0003329563481658316,4078829777620413678,0,0,3  6  9  0  5  1  7  4  8  2
0,126,0.00033176093123676815,-594947280089368187,0,0,5  4  0  7  8  2  9  1  6  3
0,127,0.0003316213300360029,-5015614969546385239,0,0,6  8  2  9  1  7  0  4  5  3
0,128,0.00033126990256557575,-5924342650221485178,0,0,2  8  6  1  4  0  3  7  5  9
0,129,0.0003303063526823646,6291493481932311132,0,0,1  6  3  2  8  7  5  0  4  9
