generation,i,fitness,hash,mom_hash,dad_hash,values
13,55,0.0008335476021892351,6663147803402584823,-1507504913811664486,1186742401865543250,3  7  7  5  5  4  1  1  6  6
13,56,0.0008251289530788215,7953569160188973581,4315108571119620611,7953569160188973581,1  7  5  5  7  0  5  5  2  5
13,57,0.000818819443983923,1395384953932299646,1395384953932299646,6318463188174218057,7  7  7  1  0  1  1  5  3  6
13,58,0.000818819443983923,1395384953932299646,1395384953932299646,6318463188174218057,7  7  7  1  0  1  1  5  3  6
13,59,0.0008178847558402408,7721006044992620027,6734362318321502722,1186742401865543250,3  1  5  5  5  5  7  1  3  9
13,60,0.0008170401567298122,-774173728766912020,-9176114679385235276,8445051763226446265,1  1  7  5  2  7  7  5  2  6
13,61,0.0008043542338182104,-2673472722977191346,-3980239736740185396,-6531194355720826868,2  3  3  1  0  0  5  5  6  6
13,62,0.0007909109864071578,-511807981785403881,5503378114517439283,1186742401865543250,3  7  5  1  0  4  4  5  3  9
13,63,0.0007906475343197403,5503378114517439283,1014259457330834021,5503378114517439283,3  7  5  1  5  4  4  5  3  9
13,64,0.0007879127831080483,-4592093979308166563,-2250258867450380398,-4592093979308166563,1  1  7  1  0  7  7  5  6  5
13,65,0.0007879127831080483,-4592093979308166563,-2250258867450380398,-4592093979308166563,1  1  7  1  0  7  7  5  6  5
13,66,0.0007829708235692488,-8975597580161445185,9089339777837955848,4535129939459805410,2  3  3  1  0  0  0  5  2  6
13,67,0.0007828303236998135,8307430392266013918,640075335744463549,-3898589020560030278,2  7  7  1  0  7  4  5  6  6
13,68,0.0007821674807536034,-2644600743683217519,4157845261904410180,-7437855005484300570,2  3  7  1  0  0  0  5  6  6
13,69,0.0007815882802616941,-6531194355720826868,3163026035400859352,-6531194355720826868,2  3  3  1  0  7  5  5  6  6
13,70,0.0007815882802616941,-6531194355720826868,3163026035400859352,-6531194355720826868,2  3  3  1  0  7  5  5  6  6
13,71,0.0007808508166435588,1473591232796551958,-799961924192846974,1473591232796551958,1  1  7  1  5  7  7  5  3  9
13,72,0.000776243623210756,-6790894169285467660,640075335744463549,3266352919909961615,2  7  7  1  0  7  1  5  6  6
13,73,0.000776243623210756,-6790894169285467660,640075335744463549,3266352919909961615,2  7  7  1  0  7  1  5  6  6
13,74,0.000772009771084225,8184602288473667221,6691479860053924875,8184602288473667221,2  7  8  1  0  0  0  5  6  6
13,75,0.000772009771084225,8184602288473667221,6691479860053924875,8184602288473667221,2  7  8  1  0  0  0  5  6  6
13,76,0.000772009771084225,7948216736982048061,4764279537498199812,6913796250915696876,2  7  8  1  0  0  5  5  6  6
13,77,0.0007717074966186811,517247231952116852,8224421351384995811,5202606336730771904,2  7  8  1  0  0  1  5  6  6
13,78,0.0007700284547536069,4146837453700601537,-1377936196090138132,4535129939459805410,2  3  5  1  0  0  0  5  6  6
13,79,0.0007694126212132458,8380211253162295797,8380211253162295797,640075335744463549,2  7  7  1  0  7  5  5  3  6
13,80,0.0007673953383730234,-7332180972446002633,640075335744463549,-8037143400417091194,3  7  5  1  7  5  4  5  3  9
13,81,0.0007669748689263196,-4079399375626771320,-4553265105815540511,-6189412110173327124,3  7  5  1  5  7  1  1  7  9
13,82,0.0007667104914159394,9190930342084155480,640075335744463549,-8037143400417091194,2  7  7  1  0  7  5  1  6  6
13,83,0.0007621648957885716,1014259457330834021,1014259457330834021,5503378114517439283,4  2  2  1  7  7  5  5  3  4
13,84,0.0007606233071654978,-7437855005484300570,-8437301243636884496,640075335744463549,2  3  7  1  0  7  5  5  6  6
13,85,0.0007606233071654978,-7437855005484300570,-8437301243636884496,640075335744463549,2  3  7  1  0  7  5  5  6  6
13,86,0.0007561982022562583,-7247391561325039964,9089339777837955848,4535129939459805410,4  2  2  6  7  5  5  3  6  4
13,87,0.0007550229644076939,-5220888656397616856,5503378114517439283,3266352919909961615,3  7  5  5  2  4  4  8  8  9
13,88,0.0007522904312256102,6074589553927111417,3832442800672545339,8184602288473667221,2  7  8  1  0  0  0  5  2  6
13,89,0.0007522904312256102,6074589553927111417,3832442800672545339,8184602288473667221,2  7  8  1  0  0  0  5  2  6
13,90,0.0007492513512779804,-2228707023728704058,4315108571119620611,-4553265105815540511,3  7  5  1  2  4  4  5  7  5
13,91,0.0007425725266692428,6156198323051323507,6156198323051323507,3182763695987036297,1  7  7  1  0  4  7  5  2  5
13,92,0.0007425725266692428,-1757219631684743808,6156198323051323507,5856938566556737384,1  1  7  1  0  4  7  5  2  5
13,93,0.0007425725266692428,6156198323051323507,6156198323051323507,3182763695987036297,1  7  7  1  0  4  7  5  2  5
13,94,0.0007425656046630506,6890560329712052713,-1377936196090138132,4535129939459805410,3  7  3  5  5  5  4  3  3  9
13,95,0.0007406678056004777,3438865423770028981,8224421351384995811,5202606336730771904,2  8  7  1  7  7  5  5  6  6
13,96,0.0007353100000145262,-1413716750154993205,640075335744463549,3266352919909961615,3  7  5  5  2  4  5  8  8  9
13,97,0.0007225515727087822,4976594805641027562,3163026035400859352,-7472464560602717905,3  7  7  1  0  7  1  1  3  9
13,98,0.0007203534207457756,2653518335782436423,5503378114517439283,4315108571119620611,3  7  5  1  5  4  4  1  3  9
13,99,0.0007191998813754218,3597482929779784103,-8543958505161993594,640075335744463549,4  1  0  1  0  7  7  3  3  6
13,100,0.0007191881938432809,-4650189607653058198,1843389717181362692,-6189412110173327124,3  7  5  1  5  0  1  1  3  9
13,101,0.0007184996552515745,4764279537498199812,-2250258867450380398,4764279537498199812,2  3  8  1  0  0  5  5  6  6
