generation,population_length,worst_fit,best_fit,median_fit,average_fit,std_fit,best_fit_candidate_hash,best_fit_candidate_i
0,150,[-2.9044882529184934, 9.496834672897766],[-9.559600902515692, 0.45440707254882545],-2.9968215688248794,-0.22094954232467354,5.540078133790194,[0.15225001721160059, -0.16593063507865224],0
1,150,[-3.8717524288001766, 13.866627493956546],[-8.979619716837764, 0.2741682769398011],-3.3824662127683442,-0.9533895328498221,5.554037021521937,[-0.49556066202288385, -0.2097901776554263],0
2,150,[-2.6117577511209427, 16.471778198337617],[-9.000370404649576, 0.25633054784154446],-3.697094204581727,-1.8531299505958676,5.07453142847227,[-0.49556066202288385, -0.17811182527675573],0
3,150,[-2.957212968610341, 8.91157626864691],[-7.851424045795562, -2.574796431914505],-3.7574550934485567,-1.8773724542365182,5.043885941257365,[0.1881574714653862, -1.1947251278350333],0
4,150,[-2.9784836166546134, 0.11446980183917166],[-8.400823347784048, 3.288439206054637],-4.008100066531265,-2.1448762467210427,4.855718004306291,[0.5429702259478599, 0.6814005584256924],0
5,150,[-3.791216963362224, 7.251235859614958],[-6.985214534384041, -3.8500569378209457],-4.408609248937983,-2.9936967517121174,4.168700080803146,[-0.6580539920226887, -1.66889500936364],0
6,150,[-5.203867713359448, 6.897792483532415],[-6.458660943596849, -6.916955383151498],-4.3256868421318035,-3.2186339463910545,4.024879090136811,[-1.4115872029585685, -1.66889500936364],0
7,150,[-5.133354472995505, 8.352332911075825],[-7.547345506870682, -0.7566101467089772],-4.723038231428422,-3.508175392638112,4.0319074392795375,[0.7158410473406658, -1.2112259744388898],120
8,150,[-4.747085296899621, 4.404323364567073],[-6.908296926758606, -6.365449875050369],-4.856518920338919,-3.7145815466060883,3.900265368933182,[-1.4115872029585685, -1.1947251278350333],85
9,150,[-5.660635633705202, 2.65986811563384],[-7.74453157850651, 6.509077730897862],-5.791189596778452,-4.423047108689427,3.387350244757363,[1.071523353166893, 0.6964893684241158],82
10,150,[-3.962034476825991, 4.662019950956745],[-7.7068199446583705, 5.950868234839031],-6.0061657126723,-4.6985311175617035,2.977364452380515,[0.1881574714653862, 1.288734010676892],0
11,150,[-4.980777986226168, 1.7149659995688977],[-6.893525082981592, -6.430215729431721],-6.177234723220895,-4.723651016922216,3.168128165766789,[-1.4115872029585685, -1.2112259744388898],129
12,150,[-5.663478976043731, 5.523633107922715],[-7.269361807673356, -4.815765455474175],-5.798708892013375,-4.496334749790791,3.340805776619049,[-0.9153406623105367, -1.305697610867369],86
13,150,[-4.354501056522063, 3.3465135203805088],[-7.5904935478077835, -3.363317284101168],-5.898518055080006,-4.359104080788141,3.6700039907805087,[-0.6580539920226887, -1.2112259744388898],0
14,150,[-5.798708892013375, -4.81185319871401],[-7.547345506870682, -0.7566101467089772],-6.1535087797438335,-4.469103905457702,3.636619590848205,[0.7158410473406658, -1.2112259744388898],143
15,150,[-6.314135895657173, 1.3161907808187094],[-7.568780330827964, -0.6918442923276258],-6.247502145489956,-4.741229984877466,3.2219106207490613,[0.7158410473406658, -1.1947251278350333],131
16,150,[-8.225194910619015, 2.9790169077699034],[-6.958261448306829, -6.275676819743149],-6.3404426741245,-4.790485686871987,3.4367017897582657,[-1.3640403604323872, -1.1947251278350333],120
